ID,Department,Municipality,Variety,Cropping_System,Sowing_Date,Sowing_Date_Est,Harvest_Date,Harvest_Date_Est,Yield
ENA_2009b_16172,TOLIMA,PURIFICACION,F60,RIEGO,8/15/2009,NO,11/20/2009,NO,8125
ENA_2009a_15371,TOLIMA,PURIFICACION,F733,RIEGO,3/16/2009,NO,6/24/2009,NO,7187.5
ENA_2008a_102531,TOLIMA,SALDANA,COPROSEM 2,RIEGO,5/28/2008,NO,9/9/2008,NO,5812.5
ES_2012_6_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,1/15/2013,NO,5/8/2013,NO,9534.692442
ES_2012_6_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,1/15/2013,NO,5/8/2013,NO,5824.830233
ES_2012_6_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,1/15/2013,NO,5/8/2013,NO,8501.274419
ES_2012_6_F60_1,TOLIMA,SALDANA,F60,RIEGO,1/15/2013,NO,5/8/2013,NO,5832.235465
ES_2012_6_F60_2,TOLIMA,SALDANA,F60,RIEGO,1/15/2013,NO,5/8/2013,NO,3733.625581
ES_2012_6_F60_3,TOLIMA,SALDANA,F60,RIEGO,1/15/2013,NO,5/8/2013,NO,5931.218605
ES_2012_6_F733_1,TOLIMA,SALDANA,F733,RIEGO,1/15/2013,NO,5/8/2013,NO,5561.559302
ES_2012_6_F733_2,TOLIMA,SALDANA,F733,RIEGO,1/15/2013,NO,5/8/2013,NO,5968.77907
ES_2012_6_F733_3,TOLIMA,SALDANA,F733,RIEGO,1/15/2013,NO,5/8/2013,NO,7851.71686
ENA_2007a_101689,TOLIMA,SALDANA,F50,RIEGO,3/28/2007,NO,7/21/2007,NO,7687.5
ENA_2012a_10165,TOLIMA,SALDANA,ONLY RICE 228,RIEGO,5/4/2012,NO,8/29/2012,NO,5000
ES_2012_6_F50_1,TOLIMA,SALDANA,F50,RIEGO,1/15/2013,NO,5/12/2013,NO,4975.348837
ES_2012_6_F50_2,TOLIMA,SALDANA,F50,RIEGO,1/15/2013,NO,5/12/2013,NO,5240.723837
ES_2012_6_F50_3,TOLIMA,SALDANA,F50,RIEGO,1/15/2013,NO,5/12/2013,NO,4889.000581
ENA_2012a_16200,TOLIMA,PURIFICACION,F733,RIEGO,6/7/2012,NO,10/4/2012,NO,7625
ENA_2012a_16133,TOLIMA,PURIFICACION,F733,RIEGO,6/18/2012,NO,10/15/2012,NO,7812.5
ENA_2011a_101651,TOLIMA,SALDANA,LAGUNAS,RIEGO,5/2/2011,NO,8/29/2011,NO,5000
ES_2012_4_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,9/6/2012,NO,1/3/2013,NO,4721.952907
ES_2012_4_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,9/6/2012,NO,1/3/2013,NO,4982.787209
ES_2012_4_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,9/6/2012,NO,1/3/2013,NO,4248.836628
ES_2012_4_F2000_4,TOLIMA,SALDANA,F2000,RIEGO,9/6/2012,NO,1/3/2013,NO,4284.686919
ES_2012_7_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,2/21/2013,NO,6/20/2013,NO,4126.227907
ES_2012_7_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,2/21/2013,NO,6/20/2013,NO,6524.069767
ES_2012_7_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,2/21/2013,NO,6/20/2013,NO,5686.360465
ES_2012_7_F2000_4,TOLIMA,SALDANA,F2000,RIEGO,2/21/2013,NO,6/20/2013,NO,5607.209302
ES_2012_9_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,4/2/2013,NO,7/30/2013,NO,6974.767442
ES_2012_9_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,4/2/2013,NO,7/30/2013,NO,4884.222384
ES_2012_9_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,4/2/2013,NO,7/30/2013,NO,6972.878634
ES_2012_9_F2000_4,TOLIMA,SALDANA,F2000,RIEGO,4/2/2013,NO,7/30/2013,NO,5005.638081
ES_2012_7_F60_1,TOLIMA,SALDANA,F60,RIEGO,2/21/2013,NO,6/20/2013,NO,5033.763081
ES_2012_7_F60_2,TOLIMA,SALDANA,F60,RIEGO,2/21/2013,NO,6/20/2013,NO,4774.491279
ES_2012_7_F60_3,TOLIMA,SALDANA,F60,RIEGO,2/21/2013,NO,6/20/2013,NO,4781.662791
ES_2012_7_F60_4,TOLIMA,SALDANA,F60,RIEGO,2/21/2013,NO,6/20/2013,NO,3899.590698
ES_2012_9_F60_1,TOLIMA,SALDANA,F60,RIEGO,4/2/2013,NO,7/30/2013,NO,5582.430959
ES_2012_9_F60_2,TOLIMA,SALDANA,F60,RIEGO,4/2/2013,NO,7/30/2013,NO,5080.338663
ES_2012_9_F60_3,TOLIMA,SALDANA,F60,RIEGO,4/2/2013,NO,7/30/2013,NO,4703.7375
ES_2012_9_F60_4,TOLIMA,SALDANA,F60,RIEGO,4/2/2013,NO,7/30/2013,NO,5384.381686
ES_2012_4_F733_1,TOLIMA,SALDANA,F733,RIEGO,9/6/2012,NO,1/3/2013,NO,5230.094477
ES_2012_4_F733_2,TOLIMA,SALDANA,F733,RIEGO,9/6/2012,NO,1/3/2013,NO,6672.293023
ES_2012_4_F733_3,TOLIMA,SALDANA,F733,RIEGO,9/6/2012,NO,1/3/2013,NO,5130.824419
ES_2012_4_F733_4,TOLIMA,SALDANA,F733,RIEGO,9/6/2012,NO,1/3/2013,NO,4879.350872
ES_2012_7_F733_1,TOLIMA,SALDANA,F733,RIEGO,2/21/2013,NO,6/20/2013,NO,5881.023256
ES_2012_7_F733_2,TOLIMA,SALDANA,F733,RIEGO,2/21/2013,NO,6/20/2013,NO,4966.511628
ES_2012_7_F733_3,TOLIMA,SALDANA,F733,RIEGO,2/21/2013,NO,6/20/2013,NO,4762.299419
ES_2012_7_F733_4,TOLIMA,SALDANA,F733,RIEGO,2/21/2013,NO,6/20/2013,NO,4326.63314
ES_2012_9_F733_1,TOLIMA,SALDANA,F733,RIEGO,4/2/2013,NO,7/30/2013,NO,5711.444477
ES_2012_9_F733_2,TOLIMA,SALDANA,F733,RIEGO,4/2/2013,NO,7/30/2013,NO,7838.088372
ES_2012_9_F733_3,TOLIMA,SALDANA,F733,RIEGO,4/2/2013,NO,7/30/2013,NO,5503.096512
ES_2012_9_F733_4,TOLIMA,SALDANA,F733,RIEGO,4/2/2013,NO,7/30/2013,NO,6382.953488
ENA_2011a_16200,TOLIMA,PURIFICACION,F733,RIEGO,7/5/2011,NO,11/2/2011,NO,8562.5
ES_2012_5_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,11/25/2012,NO,3/25/2013,NO,4348.386628
ES_2012_5_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,11/25/2012,NO,3/25/2013,NO,4696.002907
ES_2012_5_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,11/25/2012,NO,3/25/2013,NO,3890.697674
ES_2012_5_F2000_4,TOLIMA,SALDANA,F2000,RIEGO,11/25/2012,NO,3/25/2013,NO,3886.627907
ES_2012_5_F60_1,TOLIMA,SALDANA,F60,RIEGO,11/25/2012,NO,3/25/2013,NO,4149.493605
ES_2012_5_F60_2,TOLIMA,SALDANA,F60,RIEGO,11/25/2012,NO,3/25/2013,NO,4092.587209
ES_2012_5_F60_3,TOLIMA,SALDANA,F60,RIEGO,11/25/2012,NO,3/25/2013,NO,4108.72093
ES_2012_5_F60_4,TOLIMA,SALDANA,F60,RIEGO,11/25/2012,NO,3/25/2013,NO,4987.281977
ES_2012_5_F733_1,TOLIMA,SALDANA,F733,RIEGO,11/25/2012,NO,3/25/2013,NO,4937.042151
ES_2012_5_F733_2,TOLIMA,SALDANA,F733,RIEGO,11/25/2012,NO,3/25/2013,NO,4309.273256
ES_2012_5_F733_3,TOLIMA,SALDANA,F733,RIEGO,11/25/2012,NO,3/25/2013,NO,4292.267442
ES_2012_5_F733_4,TOLIMA,SALDANA,F733,RIEGO,11/25/2012,NO,3/25/2013,NO,4724.418605
ENA_2011a_16580,TOLIMA,PURIFICACION,COLOMBIA XXI,RIEGO,3/15/2011,NO,7/15/2011,NO,5625
ENA_2012a_16580,TOLIMA,PURIFICACION,COLOMBIA XXI,RIEGO,3/17/2012,NO,7/17/2012,NO,7312.5
ENA_2008a_100150,TOLIMA,SALDANA,F369,RIEGO,4/11/2008,NO,8/11/2008,NO,8500
ES_2012_8_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,3/13/2013,NO,7/13/2013,NO,7979.796512
ES_2012_8_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,3/13/2013,NO,7/13/2013,NO,5030.875581
ES_2012_8_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,3/13/2013,NO,7/13/2013,NO,4223.665116
ES_2012_8_F2000_4,TOLIMA,SALDANA,F2000,RIEGO,3/13/2013,NO,7/13/2013,NO,4405.116279
ES_2012_8_F60_1,TOLIMA,SALDANA,F60,RIEGO,3/13/2013,NO,7/13/2013,NO,5342.093023
ES_2012_8_F60_2,TOLIMA,SALDANA,F60,RIEGO,3/13/2013,NO,7/13/2013,NO,8424.017442
ES_2012_8_F60_3,TOLIMA,SALDANA,F60,RIEGO,3/13/2013,NO,7/13/2013,NO,7907.547093
ES_2012_8_F60_4,TOLIMA,SALDANA,F60,RIEGO,3/13/2013,NO,7/13/2013,NO,7694.145349
ES_2011a_2_F733_1,TOLIMA,SALDANA,F733,RIEGO,2/11/2011,NO,6/13/2011,NO,6641.729651
ES_2011a_2_F733_2,TOLIMA,SALDANA,F733,RIEGO,2/11/2011,NO,6/13/2011,NO,7320.218023
ES_2011a_2_F733_3,TOLIMA,SALDANA,F733,RIEGO,2/11/2011,NO,6/13/2011,NO,5742.674419
ES_2011a_2_F733_4,TOLIMA,SALDANA,F733,RIEGO,2/11/2011,NO,6/13/2011,NO,8416.27907
ES_2012_8_F733_1,TOLIMA,SALDANA,F733,RIEGO,3/13/2013,NO,7/13/2013,NO,5065.525581
ES_2012_8_F733_2,TOLIMA,SALDANA,F733,RIEGO,3/13/2013,NO,7/13/2013,NO,4504.12907
ES_2012_8_F733_3,TOLIMA,SALDANA,F733,RIEGO,3/13/2013,NO,7/13/2013,NO,5267.483721
ES_2012_8_F733_4,TOLIMA,SALDANA,F733,RIEGO,3/13/2013,NO,7/13/2013,NO,4596.216802
ENA_2008a_101504,TOLIMA,PURIFICACION,CIMARRON BARINAS,RIEGO,3/1/2008,NO,7/2/2008,NO,6562.5
ENA_2011a_16603,TOLIMA,PURIFICACION,F733,RIEGO,6/7/2011,NO,10/8/2011,NO,8187.5
ENA_2012a_16603,TOLIMA,PURIFICACION,F733,RIEGO,6/9/2012,NO,10/10/2012,NO,8187.5
ENA_2008b_101723,TOLIMA,SALDANA,COLOMBIA XXI,RIEGO,10/21/2008,NO,2/21/2009,NO,10750
ES_2012_3_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,8/9/2012,NO,12/10/2012,NO,6488.05
ES_2012_3_F2000_2,TOLIMA,SALDANA,F2000,RIEGO,8/9/2012,NO,12/10/2012,NO,6062.972674
ES_2012_3_F2000_3,TOLIMA,SALDANA,F2000,RIEGO,8/9/2012,NO,12/10/2012,NO,8043.251163
ES_2012_3_F2000_4,TOLIMA,SALDANA,F2000,RIEGO,8/9/2012,NO,12/10/2012,NO,5577.746512
ES_2012_4_F50_1,TOLIMA,SALDANA,F50,RIEGO,9/6/2012,NO,1/7/2013,NO,4437.584302
ES_2012_4_F50_2,TOLIMA,SALDANA,F50,RIEGO,9/6/2012,NO,1/7/2013,NO,4357.046512
ES_2012_4_F50_3,TOLIMA,SALDANA,F50,RIEGO,9/6/2012,NO,1/7/2013,NO,3844.009302
ES_2012_4_F50_4,TOLIMA,SALDANA,F50,RIEGO,9/6/2012,NO,1/7/2013,NO,3812.928488
ES_2012_7_F50_1,TOLIMA,SALDANA,F50,RIEGO,2/21/2013,NO,6/24/2013,NO,4817.696512
ES_2012_7_F50_2,TOLIMA,SALDANA,F50,RIEGO,2/21/2013,NO,6/24/2013,NO,5649.982558
ES_2012_7_F50_3,TOLIMA,SALDANA,F50,RIEGO,2/21/2013,NO,6/24/2013,NO,4774.491279
ES_2012_7_F50_4,TOLIMA,SALDANA,F50,RIEGO,2/21/2013,NO,6/24/2013,NO,4871.938372
ES_2012_9_F50_1,TOLIMA,SALDANA,F50,RIEGO,4/2/2013,NO,8/3/2013,NO,5997.920494
ES_2012_9_F50_2,TOLIMA,SALDANA,F50,RIEGO,4/2/2013,NO,8/3/2013,NO,5725.207558
ES_2012_9_F50_3,TOLIMA,SALDANA,F50,RIEGO,4/2/2013,NO,8/3/2013,NO,4861.355669
ES_2012_9_F50_4,TOLIMA,SALDANA,F50,RIEGO,4/2/2013,NO,8/3/2013,NO,4666.046512
ES_2012_3_F60_1,TOLIMA,SALDANA,F60,RIEGO,8/9/2012,NO,12/10/2012,NO,6555.556395
ES_2012_3_F60_2,TOLIMA,SALDANA,F60,RIEGO,8/9/2012,NO,12/10/2012,NO,6367.583721
ES_2012_3_F60_3,TOLIMA,SALDANA,F60,RIEGO,8/9/2012,NO,12/10/2012,NO,5868.991279
ES_2012_3_F60_4,TOLIMA,SALDANA,F60,RIEGO,8/9/2012,NO,12/10/2012,NO,5769.976744
ES_2012_4_F60_1,TOLIMA,SALDANA,F60,RIEGO,9/6/2012,NO,1/7/2013,NO,4573.90407
ES_2012_4_F60_2,TOLIMA,SALDANA,F60,RIEGO,9/6/2012,NO,1/7/2013,NO,3452.805233
ES_2012_4_F60_3,TOLIMA,SALDANA,F60,RIEGO,9/6/2012,NO,1/7/2013,NO,5134.426744
ES_2012_4_F60_4,TOLIMA,SALDANA,F60,RIEGO,9/6/2012,NO,1/7/2013,NO,3881.751453
ES_2012_3_F733_1,TOLIMA,SALDANA,F733,RIEGO,8/9/2012,NO,12/10/2012,NO,7167.776744
ES_2012_3_F733_2,TOLIMA,SALDANA,F733,RIEGO,8/9/2012,NO,12/10/2012,NO,8781.666279
ES_2012_3_F733_3,TOLIMA,SALDANA,F733,RIEGO,8/9/2012,NO,12/10/2012,NO,4763.155814
ES_2012_3_F733_4,TOLIMA,SALDANA,F733,RIEGO,8/9/2012,NO,12/10/2012,NO,6808.295349
ENA_2010a_16200,TOLIMA,PURIFICACION,F50,RIEGO,3/15/2010,NO,7/17/2010,NO,5625
ENA_2007a_102531,TOLIMA,SALDANA,N.n.,RIEGO,2/24/2007,NO,6/28/2007,NO,6625
ES_2011a_3_F50_1,TOLIMA,SALDANA,F50,RIEGO,4/1/2011,NO,8/3/2011,NO,7194.767442
ES_2011a_3_F50_2,TOLIMA,SALDANA,F50,RIEGO,4/1/2011,NO,8/3/2011,NO,7180.232558
ES_2011a_3_F50_3,TOLIMA,SALDANA,F50,RIEGO,4/1/2011,NO,8/3/2011,NO,7434.593023
ES_2011a_3_F50_4,TOLIMA,SALDANA,F50,RIEGO,4/1/2011,NO,8/3/2011,NO,7664.098837
ES_2012_5_F50_1,TOLIMA,SALDANA,F50,RIEGO,11/25/2012,NO,3/29/2013,NO,3863.226744
ES_2012_5_F50_2,TOLIMA,SALDANA,F50,RIEGO,11/25/2012,NO,3/29/2013,NO,4741.875
ES_2012_5_F50_3,TOLIMA,SALDANA,F50,RIEGO,11/25/2012,NO,3/29/2013,NO,5507.994186
ES_2012_5_F50_4,TOLIMA,SALDANA,F50,RIEGO,11/25/2012,NO,3/29/2013,NO,4732.5
ES_2011b_3_F60_1,TOLIMA,SALDANA,F60,RIEGO,1/6/2012,NO,5/9/2012,NO,7373.643819
ES_2011b_3_F60_2,TOLIMA,SALDANA,F60,RIEGO,1/6/2012,NO,5/9/2012,NO,6314.875153
ES_2011b_3_F60_3,TOLIMA,SALDANA,F60,RIEGO,1/6/2012,NO,5/9/2012,NO,8715.514076
ES_2011a_1_F733_1,TOLIMA,SALDANA,F733,RIEGO,12/27/2010,NO,4/30/2011,NO,8753.633721
ES_2011a_1_F733_2,TOLIMA,SALDANA,F733,RIEGO,12/27/2010,NO,4/30/2011,NO,7843.023256
ES_2011a_1_F733_3,TOLIMA,SALDANA,F733,RIEGO,12/27/2010,NO,4/30/2011,NO,6851.889535
ES_2011a_1_F733_4,TOLIMA,SALDANA,F733,RIEGO,12/27/2010,NO,4/30/2011,NO,8942.296512
ES_2011b_3_F733_1,TOLIMA,SALDANA,F733,RIEGO,1/6/2012,NO,5/9/2012,NO,5095.973378
ES_2011b_3_F733_2,TOLIMA,SALDANA,F733,RIEGO,1/6/2012,NO,5/9/2012,NO,5420.379437
ES_2011b_3_F733_3,TOLIMA,SALDANA,F733,RIEGO,1/6/2012,NO,5/9/2012,NO,6351.22399
ES_2011b_3_Mocar?_1,TOLIMA,SALDANA,MOCARI,RIEGO,1/6/2012,NO,5/9/2012,NO,7885.114137
ES_2011b_3_Mocar?_2,TOLIMA,SALDANA,MOCARI,RIEGO,1/6/2012,NO,5/9/2012,NO,7637.698898
ES_2011b_3_Mocar?_3,TOLIMA,SALDANA,MOCARI,RIEGO,1/6/2012,NO,5/9/2012,NO,5581.132803
ENA_2010a_16580,TOLIMA,PURIFICACION,F60,RIEGO,3/2/2010,NO,7/5/2010,NO,5400
ENA_2008b_106386,TOLIMA,PURIFICACION,F733,RIEGO,8/12/2008,NO,12/15/2008,NO,8400
ENA_2010a_15568,TOLIMA,PURIFICACION,F733,RIEGO,1/10/2010,NO,5/15/2010,NO,6200
ENA_2009a_15568,TOLIMA,PURIFICACION,FORTALEZA,RIEGO,6/12/2009,NO,10/15/2009,NO,6087.5
ENA_2008b_102531,TOLIMA,SALDANA,F733,RIEGO,8/12/2008,NO,12/15/2008,NO,7700
ENA_2007a_110722,TOLIMA,SALDANA,N.n.,RIEGO,4/7/2007,NO,8/10/2007,NO,7250
ES_2011b_1_F60_1,TOLIMA,SALDANA,F60,RIEGO,10/27/2011,NO,2/29/2012,NO,5280.232558
ES_2011b_1_F60_2,TOLIMA,SALDANA,F60,RIEGO,10/27/2011,NO,2/29/2012,NO,5029.887597
ES_2011b_1_F60_3,TOLIMA,SALDANA,F60,RIEGO,10/27/2011,NO,2/29/2012,NO,5190.678295
ES_2011b_1_F733_1,TOLIMA,SALDANA,F733,RIEGO,10/27/2011,NO,2/29/2012,NO,6110.4677
ES_2011b_1_F733_2,TOLIMA,SALDANA,F733,RIEGO,10/27/2011,NO,2/29/2012,NO,6085.271318
ES_2011b_1_F733_3,TOLIMA,SALDANA,F733,RIEGO,10/27/2011,NO,2/29/2012,NO,4704.53876
ES_2011b_1_Mocar?_1,TOLIMA,SALDANA,MOCARI,RIEGO,10/27/2011,NO,2/29/2012,NO,5735.05814
ES_2011b_1_Mocar?_2,TOLIMA,SALDANA,MOCARI,RIEGO,10/27/2011,NO,2/29/2012,NO,4127.87823
ES_2011b_1_Mocar?_3,TOLIMA,SALDANA,MOCARI,RIEGO,10/27/2011,NO,2/29/2012,NO,4387.267442
ENA_2007a_100234,TOLIMA,PURIFICACION,CIMARRON BARINAS,RIEGO,3/21/2007,NO,7/25/2007,NO,7500
ENA_2012a_15998,TOLIMA,PURIFICACION,LAGUNAS,RIEGO,6/7/2012,NO,10/11/2012,NO,7000
ES_2012_8_F50_1,TOLIMA,SALDANA,F50,RIEGO,3/13/2013,NO,7/17/2013,NO,5922
ES_2012_8_F50_2,TOLIMA,SALDANA,F50,RIEGO,3/13/2013,NO,7/17/2013,NO,7478.9625
ES_2012_8_F50_3,TOLIMA,SALDANA,F50,RIEGO,3/13/2013,NO,7/17/2013,NO,3991.451163
ES_2012_8_F50_4,TOLIMA,SALDANA,F50,RIEGO,3/13/2013,NO,7/17/2013,NO,4999.517442
ES_2011b_2_F60_1,TOLIMA,SALDANA,F60,RIEGO,12/5/2011,NO,4/9/2012,NO,5660.954712
ES_2011b_2_F60_2,TOLIMA,SALDANA,F60,RIEGO,12/5/2011,NO,4/9/2012,NO,5697.674419
ES_2011b_2_F60_3,TOLIMA,SALDANA,F60,RIEGO,12/5/2011,NO,4/9/2012,NO,5246.328029
ES_2011b_4_F60_1,TOLIMA,SALDANA,F60,RIEGO,2/7/2012,NO,6/12/2012,NO,7535.976744
ES_2011b_4_F60_2,TOLIMA,SALDANA,F60,RIEGO,2/7/2012,NO,6/12/2012,NO,8714.92907
ES_2011b_4_F60_3,TOLIMA,SALDANA,F60,RIEGO,2/7/2012,NO,6/12/2012,NO,8364.861628
ES_2011b_2_F733_1,TOLIMA,SALDANA,F733,RIEGO,12/5/2011,NO,4/9/2012,NO,6884.94492
ES_2011b_2_F733_2,TOLIMA,SALDANA,F733,RIEGO,12/5/2011,NO,4/9/2012,NO,7085.556916
ES_2011b_2_F733_3,TOLIMA,SALDANA,F733,RIEGO,12/5/2011,NO,4/9/2012,NO,8315.911873
ES_2011b_4_F733_1,TOLIMA,SALDANA,F733,RIEGO,2/7/2012,NO,6/12/2012,NO,7192.383721
ES_2011b_4_F733_2,TOLIMA,SALDANA,F733,RIEGO,2/7/2012,NO,6/12/2012,NO,7248.658866
ES_2011b_4_F733_3,TOLIMA,SALDANA,F733,RIEGO,2/7/2012,NO,6/12/2012,NO,5088.33314
ES_2011b_2_Mocar?_1,TOLIMA,SALDANA,MOCARI,RIEGO,12/5/2011,NO,4/9/2012,NO,6044.124847
ES_2011b_2_Mocar?_2,TOLIMA,SALDANA,MOCARI,RIEGO,12/5/2011,NO,4/9/2012,NO,5505.01836
ES_2011b_2_Mocar?_3,TOLIMA,SALDANA,MOCARI,RIEGO,12/5/2011,NO,4/9/2012,NO,6373.470012
ES_2011b_4_Mocar?_1,TOLIMA,SALDANA,MOCARI,RIEGO,2/7/2012,NO,6/12/2012,NO,6059.273256
ES_2011b_4_Mocar?_2,TOLIMA,SALDANA,MOCARI,RIEGO,2/7/2012,NO,6/12/2012,NO,5556.395349
ES_2011b_4_Mocar?_3,TOLIMA,SALDANA,MOCARI,RIEGO,2/7/2012,NO,6/12/2012,NO,5987.527907
ENA_2009b_15543,TOLIMA,PURIFICACION,CIMARRON BARINAS,RIEGO,7/11/2009,NO,11/15/2009,NO,5062.5
ENA_2010a_15543,TOLIMA,PURIFICACION,Clearfield,RIEGO,1/7/2010,NO,5/14/2010,NO,6200
ENA_2011a_15998,TOLIMA,PURIFICACION,LAGUNAS,RIEGO,7/5/2011,NO,11/9/2011,NO,7000
ENA_2008b_101689,TOLIMA,SALDANA,F275,RIEGO,12/10/2008,NO,4/16/2009,NO,8518.75
ES_2011a_2_F50_1,TOLIMA,SALDANA,F50,RIEGO,2/11/2011,NO,6/18/2011,NO,6592.44186
ES_2011a_2_F50_2,TOLIMA,SALDANA,F50,RIEGO,2/11/2011,NO,6/18/2011,NO,5186.627907
ES_2011a_2_F50_3,TOLIMA,SALDANA,F50,RIEGO,2/11/2011,NO,6/18/2011,NO,7926.744186
ES_2011a_2_F50_4,TOLIMA,SALDANA,F50,RIEGO,2/11/2011,NO,6/18/2011,NO,5762.790698
ES_2012_3_F50_1,TOLIMA,SALDANA,F50,RIEGO,8/9/2012,NO,12/14/2012,NO,8530.593023
ES_2012_3_F50_2,TOLIMA,SALDANA,F50,RIEGO,8/9/2012,NO,12/14/2012,NO,6376.05407
ES_2012_3_F50_3,TOLIMA,SALDANA,F50,RIEGO,8/9/2012,NO,12/14/2012,NO,5827.361919
ES_2012_3_F50_4,TOLIMA,SALDANA,F50,RIEGO,8/9/2012,NO,12/14/2012,NO,6283.255814
ENA_2009a_15543,TOLIMA,PURIFICACION,F60,RIEGO,6/24/2009,NO,10/30/2009,NO,7000
ENA_2010a_15998,TOLIMA,PURIFICACION,F733,RIEGO,2/2/2010,NO,6/10/2010,NO,6500
ENA_2009b_16144,TOLIMA,PURIFICACION,CIMARRON BARINAS,RIEGO,7/17/2009,NO,11/23/2009,NO,5250
ENA_2012a_16144,TOLIMA,PURIFICACION,COPROSEM 304,RIEGO,3/10/2012,NO,7/17/2012,NO,5437.5
ENA_2010a_15716,TOLIMA,PURIFICACION,F50,RIEGO,3/15/2010,NO,7/22/2010,NO,6375
ENA_2010a_15868,TOLIMA,PURIFICACION,F50,RIEGO,3/20/2010,NO,7/27/2010,NO,6250
ENA_2011a_16133,TOLIMA,PURIFICACION,F733,RIEGO,6/18/2011,NO,10/25/2011,NO,8125
ENA_2009a_16580,TOLIMA,PURIFICACION,ONLY RICE 228,RIEGO,6/16/2009,NO,10/23/2009,NO,6500
ES_2012_2_F2000_1,TOLIMA,SALDANA,F2000,RIEGO,7/3/2012,NO,11/9/2012,NO,5108.196221
